source_system,validation_mode,curve_family,index_family,underlier_name,target_tenor_months,target_tenor_label,target_tenor_years_exact,execution_timestamp_utc,execution_month,effective_date,expiration_date,observed_rate_pct,observed_rate_decimal,notional_usd,swap_format,cpi_lag_months,index_convention,platform_identifier,cleared_flag,dtcc_dissemination_identifier,source_file
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2025-12-19T15:18:10Z,2025-12,2025-12-23,2055-12-23,2.439,0.02439,760000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1502838597000000501,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-19T15:44:56Z,2025-12,2025-12-15,2030-12-15,2.4,0.024,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1502882799000000301,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-19T15:44:56Z,2025-12,2025-12-15,2030-12-15,2.4,0.024,2000000.0,Likely ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,I,1502900497000000301,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-19T17:12:26Z,2025-12,2025-12-01,2030-12-01,2.5,0.025,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1503387413000000301,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-19T17:12:26Z,2025-12,2025-12-01,2030-12-01,2.5,0.025,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1503387414000000401,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-19T17:12:26Z,2025-12,2025-12-01,2030-12-01,2.5,0.025,1000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,TWSF,I,1503387418000000801,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-19T17:12:26Z,2025-12,2025-12-01,2030-12-01,2.5,0.025,1000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,TWSF,N,1820544973000000301,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-19T17:12:26Z,2025-12,2025-12-01,2030-12-01,2.5,0.025,1000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,TWSF,N,1820557559000000701,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-19T17:46:14Z,2025-12,2025-12-22,2035-12-22,2.416768,0.02416768,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1503998416000000301,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-19T17:46:14Z,2025-12,2025-12-22,2030-12-22,2.377761,0.02377761,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1503998417000000401,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-19T18:07:13Z,2025-12,2025-12-23,2030-12-23,2.3595,0.023595,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,I,1504332787000000101,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-19T18:07:13Z,2025-12,2025-12-23,2030-12-23,2.3595,0.023595,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,N,1504332788000000201,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-19T18:07:13Z,2025-12,2025-12-23,2030-12-23,2.3595,0.023595,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,I,1504531202000000101,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-19T18:21:00Z,2025-12,2025-12-01,2035-12-01,2.5,0.025,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1504415185000000201,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-19T18:21:00Z,2025-12,2025-12-01,2035-12-01,2.5,0.025,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1504415186000000301,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2025-12-19T19:13:56Z,2025-12,2025-12-08,2055-12-08,2.4135,0.024135,280000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1504582936000000301,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-19T19:22:37Z,2025-12,2025-12-23,2030-12-23,2.3572,0.023572,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1504612927000000101,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-19T19:32:14Z,2025-12,2025-12-23,2035-12-23,2.406,0.02406,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1504640349000000101,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-19T20:12:52Z,2025-12,2025-12-23,2035-12-23,2.408,0.02408,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1504764019000000101,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,24,2Y,1.998631,2025-12-19T20:27:52Z,2025-12,2025-12-23,2027-12-23,2.3202,0.023202,800000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1504788065000000401,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-22T14:25:34Z,2025-12,2025-12-15,2030-12-15,2.4,0.024,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1516826940000000201,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-22T14:35:32Z,2025-12,2025-12-15,2035-12-15,2.4,0.024,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1516853947000000201,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-22T14:44:28Z,2025-12,2025-12-15,2035-12-15,2.5,0.025,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1516864850000000901,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-22T15:18:10Z,2025-12,2025-12-01,2035-12-01,2.5,0.025,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1516911100000000901,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-22T15:18:10Z,2025-12,2025-12-01,2035-12-01,2.5,0.025,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1516911101000001001,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-22T15:55:04Z,2025-12,2025-12-01,2030-12-01,2.5,0.025,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1516966038000000401,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-22T15:55:04Z,2025-12,2025-12-01,2030-12-01,2.5,0.025,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1516966039000000501,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,12,1Y,0.999316,2025-12-22T18:47:08Z,2025-12,2025-12-24,2026-12-24,2.278,0.02278,100000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1518455059000000101,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,24,2Y,1.998631,2025-12-22T20:45:27Z,2025-12,2025-04-15,2027-04-15,2.4492,0.024492,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1518767010000000101,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2025-12-22T21:25:05Z,2025-12,2025-06-15,2055-06-15,2.4205,0.024205,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1519222828000000201,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-23T13:38:59Z,2025-12,2025-12-15,2030-12-15,2.4,0.024,3000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1529773924000000501,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-23T14:33:39Z,2025-12,2025-12-15,2035-12-15,2.4,0.024,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1530152077000000401,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-23T14:33:39Z,2025-12,2025-12-15,2030-12-15,2.4,0.024,3000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1530152078000000501,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2025-12-23T14:42:33Z,2025-12,2025-12-29,2055-12-29,2.414,0.02414,150000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1530208494000000901,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,5.002053,2025-12-23T14:47:54Z,2025-12,2023-10-17,2028-10-17,2.57,0.0257,300000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1530240483000001101,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,10.001369,2025-12-23T14:47:54Z,2025-12,2023-10-17,2033-10-17,2.62,0.0262,230000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1530240484000001201,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-23T14:54:40Z,2025-12,2025-12-29,2035-12-29,2.38825,0.0238825,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,GSEF,I,1530271812000001601,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-23T16:44:41Z,2025-12,2025-12-29,2035-12-29,2.393,0.02393,710000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1530636038000000301,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-23T16:48:33Z,2025-12,2025-12-29,2035-12-29,2.3975,0.023975,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1530668462000001101,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-23T17:42:13Z,2025-12,2025-09-10,2030-09-10,2.646,0.02646,380000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,I,1531554555000000101,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-23T17:48:13Z,2025-12,2025-09-10,2035-09-10,2.5645,0.025645,380000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,I,1531606413000000101,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,48,4Y,4.0,2025-12-23T18:01:35Z,2025-12,2025-12-29,2029-12-29,2.3403,0.023403,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1531787703000000301,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-23T18:53:39Z,2025-12,2025-12-01,2035-12-01,2.5,0.025,800000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1532015992000000101,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-23T18:53:39Z,2025-12,2025-12-01,2035-12-01,2.5,0.025,700000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1532015993000000201,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-26T12:52:47Z,2025-12,2025-12-15,2030-12-15,2.4,0.024,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1558438407000000201,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2025-12-26T18:03:33Z,2025-12,2025-06-15,2055-06-15,2.432,0.02432,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1559349451000000201,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-26T18:03:43Z,2025-12,2025-06-15,2035-06-15,2.439,0.02439,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1559349452000000301,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-26T19:21:53Z,2025-12,2025-12-30,2030-12-30,2.328,0.02328,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1559374262000000201,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-29T14:06:32Z,2025-12,2025-12-15,2030-12-15,2.4,0.024,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1570798117000000101,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-29T14:34:20Z,2025-12,2025-12-31,2035-12-31,2.3815,0.023815,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,I,1570861322000000401,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-29T14:34:20Z,2025-12,2025-12-31,2035-12-31,2.3815,0.023815,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,N,1570861323000000501,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-29T14:34:20Z,2025-12,2025-12-31,2035-12-31,2.3815,0.023815,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,I,1570868489000000501,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-29T15:34:55Z,2025-12,2025-12-15,2030-12-15,2.5,0.025,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1570937166000000101,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2025-12-29T15:34:55Z,2025-12,2025-12-15,2055-12-15,2.5,0.025,600000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1570937167000000201,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2025-12-29T17:19:17Z,2025-12,2025-12-31,2055-12-31,2.406,0.02406,280000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1571504013000000201,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-29T17:50:23Z,2025-12,2025-12-31,2035-12-31,2.3765,0.023765,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1572067464000000101,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,48,4Y,4.0,2025-12-29T17:51:51Z,2025-12,2025-12-31,2029-12-31,2.3068,0.023068,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1572110613000000101,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-30T12:55:54Z,2025-12,2025-12-05,2035-12-05,2.416,0.02416,340000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1583542470000000101,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-30T12:55:54Z,2025-12,2025-12-05,2035-12-05,2.416,0.02416,550000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1583542471000000201,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-30T12:55:54Z,2025-12,2025-12-05,2035-12-05,2.416,0.02416,90000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1583542472000000301,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-30T12:55:54Z,2025-12,2025-11-25,2035-11-25,2.4295,0.024295,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1583542473000000401,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-30T12:55:54Z,2025-12,2025-12-05,2035-12-05,2.416,0.02416,980000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1583542474000000501,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-30T12:55:54Z,2025-12,2025-11-25,2035-11-25,2.4295,0.024295,330000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1583542475000000601,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-30T12:55:54Z,2025-12,2025-11-25,2035-11-25,2.4295,0.024295,590000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1583542476000000701,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-30T12:55:54Z,2025-12,2025-11-25,2035-11-25,2.4295,0.024295,120000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1583542477000000801,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-30T15:05:05Z,2025-12,2025-12-15,2030-12-15,2.4,0.024,3000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1584584607000000401,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-30T15:27:12Z,2025-12,2025-07-17,2030-07-17,2.689,0.02689,340000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1584669818000000901,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-30T15:27:12Z,2025-12,2025-04-15,2030-04-15,2.429,0.02429,120000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1584669819000001001,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-30T15:27:12Z,2025-12,2025-09-09,2030-09-09,2.6315,0.026315,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1584669820000001101,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-30T15:27:12Z,2025-12,2025-09-02,2030-09-02,2.7297,0.027297,400000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1584669821000001201,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,48,4Y,4.0,2025-12-30T15:27:12Z,2025-12,2025-04-09,2029-04-09,2.3964,0.023964,280000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1584669822000001301,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-30T15:27:12Z,2025-12,2025-04-15,2030-04-15,2.39,0.0239,620000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1584669823000001401,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-30T15:27:12Z,2025-12,2024-04-15,2029-04-15,2.5272,0.025272,1000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1584669824000001501,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-30T15:27:12Z,2025-12,2024-04-15,2029-04-15,2.7235,0.027235,400000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1584669825000001601,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-30T17:27:20Z,2025-12,2026-01-02,2036-01-02,2.382,0.02382,780000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1585430677000000301,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-30T19:02:09Z,2025-12,2025-12-22,2030-12-22,2.33,0.0233,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1586275208000000401,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-30T19:40:25Z,2025-12,2025-09-09,2030-09-09,2.62,0.0262,3000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,I,1586383925000000401,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2025-12-30T19:40:27Z,2025-12,2025-09-09,2035-09-09,2.5475,0.025475,3000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,I,1586383923000000201,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2025-12-30T19:40:42Z,2025-12,2026-01-02,2056-01-02,2.411,0.02411,170000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1586383188000000101,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-30T19:50:55Z,2025-12,2025-09-09,2030-09-09,2.62,0.0262,3000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,I,1586535507000000601,December_CFTC_121744.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2025-12-30T19:50:55Z,2025-12,2025-09-09,2030-09-09,2.62,0.0262,3000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,I,1586705404000000801,December_CFTC_121744.zip
